|text|rt_count|tweet_datetime|tokens|char_count|word_count|urls|url_count|hashtags|hashtag_count|mentions|mentions_count
8881|@TheFansPodcast: I'm rolling in the ground over a In Your House reference. #Raw #RAWAnaheim https://t.co/8AteTFbKMU|4|Tue Feb 16 03:24:57 +0000 2016|[@TheFansPodcast, I'm, rolling, in, the, ground, over, a, In, Your, House, reference, #Raw, #RAWAnaheim, https://t.co/8AteTFbKMU]|115|15|[https://t.co/8AteTFbKMU]|1|[#Raw, #RAWAnaheim]|1|[#Raw, #RAWAnaheim]|1
8882|I don't see Rihanna anywhere in this picture  https://t.co/RfojHdXJPL|0|Tue Feb 16 03:24:57 +0000 2016|[I, don't, see, Rihanna, anywhere, in, this, picture, https://t.co/RfojHdXJPL]|69|9|[https://t.co/RfojHdXJPL]|1|[]|1|[]|1
8883|Have they given out more than 5 awards? https://t.co/xqEIkVs3y1|0|Tue Feb 16 03:24:57 +0000 2016|[Have, they, given, out, more, than, 5, awards?, https://t.co/xqEIkVs3y1]|63|9|[https://t.co/xqEIkVs3y1]|1|[]|1|[]|1
8884|@TrappyTheFlygon lol it def wasn't u mang lol|0|Tue Feb 16 03:24:57 +0000 2016|[@TrappyTheFlygon, lol, it, def, wasn't, u, mang, lol]|45|8|[]|1|[]|1|[]|1
8885|big presentation, Compliments guys are the best @justinbieber  @skrillex|0|Tue Feb 16 03:24:57 +0000 2016|[big, presentation, Compliments, guys, are, the, best, @justinbieber, @skrillex]|72|9|[]|1|[]|1|[]|1
8886|@kingsleyyy @ArianaGrande is talking about you on her snapchat !!!               |0|Tue Feb 16 03:24:57 +0000 2016|[@kingsleyyy, @ArianaGrande, is, talking, about, you, on, her, snapchat]|81|9|[]|1|[]|1|[]|1
8887|@bboyd21: This reminded me of you @Idcpaulina  https://t.co/VJma5sbMQF|2|Tue Feb 16 03:24:57 +0000 2016|[@bboyd21, This, reminded, me, of, you, @Idcpaulina, https://t.co/VJma5sbMQF]|70|8|[https://t.co/VJma5sbMQF]|1|[]|1|[]|1
8888|YOU GOT THIS GAGA|0|Tue Feb 16 03:24:57 +0000 2016|[YOU, GOT, THIS, GAGA]|17|4|[]|1|[]|1|[]|1
8889|I swear next time I go into Sephora and they tell me they don't have something and I look in the drawers and find it, I'll kill a man    |0|Tue Feb 16 03:24:57 +0000 2016|[I, swear, next, time, I, go, into, Sephora, and, they, tell, me, they, don't, have, something, and, I, look, in, the, drawers, and, find, it, I'll, kill, a, man]|137|29|[]|1|[]|1|[]|1
8890|White America's world is falling apart before their very own eyes, all in the space of a week looool|0|Tue Feb 16 03:24:57 +0000 2016|[White, America's, world, is, falling, apart, before, their, very, own, eyes, all, in, the, space, of, a, week, looool]|100|19|[]|1|[]|1|[]|1
8891|Kinda wondering if it's like this for all of them|0|Tue Feb 16 03:24:57 +0000 2016|[Kinda, wondering, if, it's, like, this, for, all, of, them]|49|10|[]|1|[]|1|[]|1
8892|SHE DOESNT EVEN GO HERE https://t.co/Vgwagoxrpb|0|Tue Feb 16 03:24:57 +0000 2016|[SHE, DOESNT, EVEN, GO, HERE, https://t.co/Vgwagoxrpb]|47|6|[https://t.co/Vgwagoxrpb]|1|[]|1|[]|1
8893|@dollarmenuianc: Swear to god any Bowie hate gets blocked immediately|3|Tue Feb 16 03:24:57 +0000 2016|[@dollarmenuianc, Swear, to, god, any, Bowie, hate, gets, blocked, immediately]|69|10|[]|1|[]|1|[]|1
8894|https://t.co/NBEmxDKt7O Man look at this on how to get money 2016 https://t.co/QuWR9pq1u7|0|Tue Feb 16 03:24:57 +0000 2016|[https://t.co/NBEmxDKt7O, Man, look, at, this, on, how, to, get, money, 2016, https://t.co/QuWR9pq1u7]|89|12|[https://t.co/NBEmxDKt7O, https://t.co/QuWR9pq1u7]|1|[]|1|[]|1
8895|@t_jh2009 @CatheeGiants @ColdDeadVeins @nickibabylove @nvwineandcigar @giantsgurl20 yah, I hope not     |0|Tue Feb 16 03:24:57 +0000 2016|[@t_jh2009, @CatheeGiants, @ColdDeadVeins, @nickibabylove, @nvwineandcigar, @giantsgurl20, yah, I, hope, not]|104|10|[]|1|[]|1|[]|1
8896|@alexandrajv232: @ZeDeushinator your tweets give me life.|1|Tue Feb 16 03:24:57 +0000 2016|[@alexandrajv232, @ZeDeushinator, your, tweets, give, me, life.]|57|7|[]|1|[]|1|[]|1
8897|@lilpeep_shawty: WE FUCKED UP TUSCON CHECK OUT THE FOOTAGE  #SCHEMAPOSSE @JGRXXN @GHOSTEMANE    https://t.co/ax8krlkdjL|3|Tue Feb 16 03:24:57 +0000 2016|[@lilpeep_shawty, WE, FUCKED, UP, TUSCON, CHECK, OUT, THE, FOOTAGE, #SCHEMAPOSSE, @JGRXXN, @GHOSTEMANE, https://t.co/ax8krlkdjL]|119|13|[https://t.co/ax8krlkdjL]|1|[#SCHEMAPOSSE]|1|[#SCHEMAPOSSE]|1
8898|@WhiteMatoki1004: he looks damn good https://t.co/7w6GpQ7hrs|1|Tue Feb 16 03:24:57 +0000 2016|[@WhiteMatoki1004, he, looks, damn, good, https://t.co/7w6GpQ7hrs]|60|6|[https://t.co/7w6GpQ7hrs]|1|[]|1|[]|1
8899|Hi. I   m a 5th wheel.|0|Tue Feb 16 03:24:57 +0000 2016|[Hi, I, m, a, 5th, wheel.]|22|6|[]|1|[]|1|[]|1
8900|@glvxgvddess: Hell yeah               https://t.co/xEiEXHpLcF|2|Tue Feb 16 03:24:57 +0000 2016|[@glvxgvddess, Hell, yeah, https://t.co/xEiEXHpLcF]|61|4|[https://t.co/xEiEXHpLcF]|1|[]|1|[]|1
8901|@iamdanielskye Daniel hey do you remember me https://t.co/ryjoWKeIrK|0|Tue Feb 16 03:24:57 +0000 2016|[@iamdanielskye, Daniel, hey, do, you, remember, me, https://t.co/ryjoWKeIrK]|68|8|[https://t.co/ryjoWKeIrK]|1|[]|1|[]|1
8902|@RHYMEFEST: Black Women vocalist exist and should be recognized too|10|Tue Feb 16 03:24:57 +0000 2016|[@RHYMEFEST, Black, Women, vocalist, exist, and, should, be, recognized, too]|67|10|[]|1|[]|1|[]|1
8903|"""One foot in , one foot out , i really wanna rap but this trappin all im about "" . 21     "|0|Tue Feb 16 03:24:57 +0000 2016|[One, foot, in, one, foot, out, i, really, wanna, rap, but, this, trappin, all, im, about, 21]|90|17|[]|1|[]|1|[]|1
8904|Mike, he is nacho problem! #BetterCallSaul|0|Tue Feb 16 03:24:57 +0000 2016|[Mike, he, is, nacho, problem, #BetterCallSaul]|42|6|[]|1|[#BetterCallSaul]|1|[#BetterCallSaul]|1
8905|@_Rheaa__ Well okay then Pippi Longstocking, don't you have some hair to braid or something?|0|Tue Feb 16 03:24:57 +0000 2016|[@_Rheaa__, Well, okay, then, Pippi, Longstocking, don't, you, have, some, hair, to, braid, or, something?]|92|15|[]|1|[]|1|[]|1
8906|@ambrosley: Glad I wasn't the only one who noticed      https://t.co/fYTH9mK5ZW|1|Tue Feb 16 03:24:57 +0000 2016|[@ambrosley, Glad, I, wasn't, the, only, one, who, noticed, https://t.co/fYTH9mK5ZW]|79|10|[https://t.co/fYTH9mK5ZW]|1|[]|1|[]|1
8907|@catiehollett ok I'm so serious I'll plan it now        |0|Tue Feb 16 03:24:57 +0000 2016|[@catiehollett, ok, I'm, so, serious, I'll, plan, it, now]|56|9|[]|1|[]|1|[]|1
8908|somethings up.... hopefully she performs....then presents... https://t.co/Kyyb1FWXqy|0|Tue Feb 16 03:24:57 +0000 2016|[somethings, up..., hopefully, she, performs....then, presents.., https://t.co/Kyyb1FWXqy]|84|7|[https://t.co/Kyyb1FWXqy]|1|[]|1|[]|1
8909|"@Jackwraith: Follow-up show should have been ""Calling Saul"". #BetterCallSaul"|1|Tue Feb 16 03:24:57 +0000 2016|[@Jackwraith, Follow-up, show, should, have, been, Calling, Saul, #BetterCallSaul]|76|9|[]|1|[#BetterCallSaul]|1|[#BetterCallSaul]|1
8910|When I look At You :D|0|Tue Feb 16 03:24:57 +0000 2016|[When, I, look, At, You, :D]|21|6|[]|1|[]|1|[]|1
8911|@sungjongieee: Why fbase didn't post anything about the delayed flight :3|1|Tue Feb 16 03:24:57 +0000 2016|[@sungjongieee, Why, fbase, didn't, post, anything, about, the, delayed, flight, :3]|73|11|[]|1|[]|1|[]|1
8912|"| Replies later. Sorry for the delay."|0|Tue Feb 16 03:24:57 +0000 2016|"[|, Replies, later, Sorry, for, the, delay.]"|37|7|[]|1|[]|1|[]|1
8913|"@LittleBlueDrop_ Thank you! I can't swim anymore bc of an injury to my foot, so I don't wear a bathing suit out. That was my ""bikini"" debut."|0|Tue Feb 16 03:24:57 +0000 2016|[@LittleBlueDrop_, Thank, you, I, can't, swim, anymore, bc, of, an, injury, to, my, foot, so, I, don't, wear, a, bathing, suit, out, That, was, my, bikini, debut.]|140|27|[]|1|[]|1|[]|1
8914|Finally! A little preview of the new series I got to be a part of . Airing this year on The USA Network. https://t.co/38fqIvTKrp via youtube|0|Tue Feb 16 03:24:57 +0000 2016|[Finally, A, little, preview, of, the, new, series, I, got, to, be, a, part, of, Airing, this, year, on, The, USA, Network, https://t.co/38fqIvTKrp, via, youtube]|140|25|[https://t.co/38fqIvTKrp]|1|[]|1|[]|1
8915|Strong Thunderstorms Was From 7 Miles North of Forsyth to 6 Miles East of Reynolds to Leslie Moving NE At... #gawx https://t.co/ooX8p9h7no|0|Tue Feb 16 03:24:57 +0000 2016|[Strong, Thunderstorms, Was, From, 7, Miles, North, of, Forsyth, to, 6, Miles, East, of, Reynolds, to, Leslie, Moving, NE, At.., #gawx, https://t.co/ooX8p9h7no]|138|22|[https://t.co/ooX8p9h7no]|1|[#gawx]|1|[#gawx]|1
8916|It's not if you win or lose....|0|Tue Feb 16 03:24:57 +0000 2016|[It's, not, if, you, win, or, lose....]|31|7|[]|1|[]|1|[]|1
8917|@AmericaAscend You clearly have not been paying attention to the actions of all Attorneys General for the last couple of hundred years.|0|Tue Feb 16 03:24:57 +0000 2016|[@AmericaAscend, You, clearly, have, not, been, paying, attention, to, the, actions, of, all, Attorneys, General, for, the, last, couple, of, hundred, years.]|135|22|[]|1|[]|1|[]|1
8918|He slayed my life away|0|Tue Feb 16 03:24:57 +0000 2016|[He, slayed, my, life, away]|22|5|[]|1|[]|1|[]|1
8919|This is better than the original song  https://t.co/uPBsjzZQvB|0|Tue Feb 16 03:24:57 +0000 2016|[This, is, better, than, the, original, song, https://t.co/uPBsjzZQvB]|62|8|[https://t.co/uPBsjzZQvB]|1|[]|1|[]|1
8920|@thelineleaderrr: @andreasxfrost yep get in formation|1|Tue Feb 16 03:24:57 +0000 2016|[@thelineleaderrr, @andreasxfrost, yep, get, in, formation]|53|6|[]|1|[]|1|[]|1
8921|@ClintHuff Totally. And I'd say that was 99.999% the reason... And Jackson's guitar being so out of tune. Haha|0|Tue Feb 16 03:24:57 +0000 2016|[@ClintHuff, Totally, And, I'd, say, that, was, 99.999%, the, reason.., And, Jackson's, guitar, being, so, out, of, tune, Haha]|110|19|[]|1|[]|1|[]|1
8922|@Enya_Tran: JOCHARD NOW IS THE TIME https://t.co/SXOeCNAd9W|2|Tue Feb 16 03:24:57 +0000 2016|[@Enya_Tran, JOCHARD, NOW, IS, THE, TIME, https://t.co/SXOeCNAd9W]|59|7|[https://t.co/SXOeCNAd9W]|1|[]|1|[]|1
8923|@KansasDailyNews: Apparent tornadoes hit Florida, Mississippi; damage reported https://t.co/mtY7uB4ph2 #news|2|Tue Feb 16 03:24:57 +0000 2016|[@KansasDailyNews, Apparent, tornadoes, hit, Florida, Mississippi;, damage, reported, https://t.co/mtY7uB4ph2, #news]|108|10|[https://t.co/mtY7uB4ph2]|1|[#news]|1|[#news]|1
8924|@Crown_Antt it's actually u can go and fuck urself|0|Tue Feb 16 03:24:57 +0000 2016|[@Crown_Antt, it's, actually, u, can, go, and, fuck, urself]|50|9|[]|1|[]|1|[]|1
8925|waitttt, I miss you so much      https://t.co/6cygLWovME|0|Tue Feb 16 03:24:57 +0000 2016|[waitttt, I, miss, you, so, much, https://t.co/6cygLWovME]|56|7|[https://t.co/6cygLWovME]|1|[]|1|[]|1
8926|I want to win a mom and baby prize pack worth over $180 @HipMamasPlace! #giveaways  https://t.co/fFbNy30Ffq|0|Tue Feb 16 03:24:57 +0000 2016|[I, want, to, win, a, mom, and, baby, prize, pack, worth, over, $180, @HipMamasPlace, #giveaways, https://t.co/fFbNy30Ffq]|107|16|[https://t.co/fFbNy30Ffq]|1|[#giveaways]|1|[#giveaways]|1
8927|"@kimie2sad: White america saw Meghan Trainor winning this Grammy and was like ""finally everything's back in order"""|5|Tue Feb 16 03:24:57 +0000 2016|[@kimie2sad, White, america, saw, Meghan, Trainor, winning, this, Grammy, and, was, like, finally, everything's, back, in, order]|114|17|[]|1|[]|1|[]|1
8928|Fernanda Hot     Busty Latina Skank Riding A Fat Woody https://t.co/AyG3C4V6h1 #video|0|Tue Feb 16 03:24:57 +0000 2016|[Fernanda, Hot, Busty, Latina, Skank, Riding, A, Fat, Woody, https://t.co/AyG3C4V6h1, #video]|85|11|[https://t.co/AyG3C4V6h1]|1|[#video]|1|[#video]|1
8929|@Megan_Hennings: When Meghan Trainor beats James Bay AND Tori Kelly: #GRAMMYs #BestNewArtist https://t.co/4CxWpRz3b7|9|Tue Feb 16 03:24:57 +0000 2016|[@Megan_Hennings, When, Meghan, Trainor, beats, James, Bay, AND, Tori, Kelly, #GRAMMYs, #BestNewArtist, https://t.co/4CxWpRz3b7]|116|13|[https://t.co/4CxWpRz3b7]|1|[#GRAMMYs, #BestNewArtist]|1|[#GRAMMYs, #BestNewArtist]|1
8930|@baedolantwins oh I added you to a gc     |0|Tue Feb 16 03:24:57 +0000 2016|[@baedolantwins, oh, I, added, you, to, a, gc]|42|8|[]|1|[]|1|[]|1
8931|I frking loooove Ed       |0|Tue Feb 16 03:24:57 +0000 2016|[I, frking, loooove, Ed]|26|4|[]|1|[]|1|[]|1
8932|I don't recall. https://t.co/fOlxWSQrfG|0|Tue Feb 16 03:24:57 +0000 2016|[I, don't, recall, https://t.co/fOlxWSQrfG]|39|4|[https://t.co/fOlxWSQrfG]|1|[]|1|[]|1
8933|The cast was amazing. I wish we could see it together! https://t.co/psISPvTCLq|0|Tue Feb 16 03:24:57 +0000 2016|[The, cast, was, amazing, I, wish, we, could, see, it, together, https://t.co/psISPvTCLq]|78|12|[https://t.co/psISPvTCLq]|1|[]|1|[]|1
8934|Corry knows me better than i know myself tbh|0|Tue Feb 16 03:24:57 +0000 2016|[Corry, knows, me, better, than, i, know, myself, tbh]|44|9|[]|1|[]|1|[]|1
8935|Actually you @noahshack  https://t.co/aonDeAyfPe|0|Tue Feb 16 03:24:57 +0000 2016|[Actually, you, @noahshack, https://t.co/aonDeAyfPe]|48|4|[https://t.co/aonDeAyfPe]|1|[]|1|[]|1
8936|2 people followed me // automatically checked by https://t.co/cdDOnf0GwK|0|Tue Feb 16 03:24:57 +0000 2016|[2, people, followed, me, //, automatically, checked, by, https://t.co/cdDOnf0GwK]|72|9|[https://t.co/cdDOnf0GwK]|1|[]|1|[]|1
8937|Just let me see Beyonc       |0|Tue Feb 16 03:24:57 +0000 2016|[Just, let, me, see, Beyonc]|29|5|[]|1|[]|1|[]|1
8938|Simple nothing special but i made it      @TheTideLevi @TheTideAustin @TheTideNate @TheTideDrew @TheTide https://t.co/mV3uJG6K2t .... ,,,,,|0|Tue Feb 16 03:24:57 +0000 2016|[Simple, nothing, special, but, i, made, it, @TheTideLevi, @TheTideAustin, @TheTideNate, @TheTideDrew, @TheTide, https://t.co/mV3uJG6K2t, ...]|139|14|[https://t.co/mV3uJG6K2t]|1|[]|1|[]|1
8939|     I Heart Car Racing Trucker Cap Trucker Hat - $17.95 Made by Zazzle Apparel Nice design with a 3D... https://t.co/9UklG1sZDa|0|Tue Feb 16 03:24:57 +0000 2016|[I, Heart, Car, Racing, Trucker, Cap, Trucker, Hat, -, $17.95, Made, by, Zazzle, Apparel, Nice, design, with, a, 3D.., https://t.co/9UklG1sZDa]|128|20|[https://t.co/9UklG1sZDa]|1|[]|1|[]|1
8940|First time sniffing the devil's tomato.|0|Tue Feb 16 03:24:57 +0000 2016|[First, time, sniffing, the, devil's, tomato.]|39|6|[]|1|[]|1|[]|1
8941|@OuterClifford no    I'm trying to get @TheTideLevi to follow me and I'm dying over here trying to get one            |0|Tue Feb 16 03:24:57 +0000 2016|[@OuterClifford, no, I'm, trying, to, get, @TheTideLevi, to, follow, me, and, I'm, dying, over, here, trying, to, get, one]|118|19|[]|1|[]|1|[]|1
8942|@froot_paradise: MEGHAN TRAINWRECK WON GRAMMYS CANCELLED|2|Tue Feb 16 03:24:57 +0000 2016|[@froot_paradise, MEGHAN, TRAINWRECK, WON, GRAMMYS, CANCELLED]|56|6|[]|1|[]|1|[]|1
8943|Tell Them Pretty Bitches With A Attitude      I Do Wish Em Well                         |0|Tue Feb 16 03:25:59 +0000 2016|[Tell, Them, Pretty, Bitches, With, A, Attitude, I, Do, Wish, Em, Well]|88|12|[]|1|[]|1|[]|1
8944|Whatttttttt okay Lady Gaga I see you|0|Tue Feb 16 03:25:59 +0000 2016|[Whatttttttt, okay, Lady, Gaga, I, see, you]|36|7|[]|1|[]|1|[]|1
8945|Academic Writing in information system to be answered by foreverahbbk: I    https://t.co/xZxpsf029T #freelance #job|0|Tue Feb 16 03:25:59 +0000 2016|[Academic, Writing, in, information, system, to, be, answered, by, foreverahbbk, I, https://t.co/xZxpsf029T, #freelance, #job]|115|14|[https://t.co/xZxpsf029T]|1|[#freelance, #job]|1|[#freelance, #job]|1
8946|SHE SOUNDS SO GOOF|0|Tue Feb 16 03:25:59 +0000 2016|[SHE, SOUNDS, SO, GOOF]|18|4|[]|1|[]|1|[]|1
8947|daisyxbabyy: RT CelebrationCnma: What's your signature look? Comment and retweet for your chance to win #Zoolan    https://t.co/7YnrnICQ5C|0|Tue Feb 16 03:25:59 +0000 2016|[daisyxbabyy, RT, CelebrationCnma, What's, your, signature, look?, Comment, and, retweet, for, your, chance, to, win, #Zoolan, https://t.co/7YnrnICQ5C]|138|17|[https://t.co/7YnrnICQ5C]|1|[#Zoolan]|1|[#Zoolan]|1
8948|@Chavez_3513: No such thing as a life that's better than yours|1|Tue Feb 16 03:25:59 +0000 2016|[@Chavez_3513, No, such, thing, as, a, life, that's, better, than, yours]|62|11|[]|1|[]|1|[]|1
8949|You are one sick puppy boy. I just don't make fun of the fact!|0|Tue Feb 16 03:25:59 +0000 2016|[You, are, one, sick, puppy, boy, I, just, don't, make, fun, of, the, fact]|62|14|[]|1|[]|1|[]|1
8950|@stxckholmlou: can someone please explain to me why meghan trainor, singer of all about that bass, won a grammy before one direction did?|3|Tue Feb 16 03:25:59 +0000 2016|[@stxckholmlou, can, someone, please, explain, to, me, why, meghan, trainor, singer, of, all, about, that, bass, won, a, grammy, before, one, direction, did?]|137|23|[]|1|[]|1|[]|1
8951|My stepsister and i actually look like we could be sisters|0|Tue Feb 16 03:25:59 +0000 2016|[My, stepsister, and, i, actually, look, like, we, could, be, sisters]|58|11|[]|1|[]|1|[]|1
8952|@YouTube tea you like muy clip vidio|0|Tue Feb 16 03:25:59 +0000 2016|[@YouTube, tea, you, like, muy, clip, vidio]|36|7|[]|1|[]|1|[]|1
8953|Lady Gaga never heard of David Bowie until he died.|0|Tue Feb 16 03:25:59 +0000 2016|[Lady, Gaga, never, heard, of, David, Bowie, until, he, died.]|51|10|[]|1|[]|1|[]|1
8954|@OutOfMyLimaBean oh ok. I figured it was her song. I have to check it out.|0|Tue Feb 16 03:25:59 +0000 2016|[@OutOfMyLimaBean, oh, ok, I, figured, it, was, her, song, I, have, to, check, it, out.]|74|15|[]|1|[]|1|[]|1
8955|@janapochop our girl's on! She's brilliant! #LadyGaga|0|Tue Feb 16 03:25:59 +0000 2016|[@janapochop, our, girl's, on, She's, brilliant, #LadyGaga]|53|7|[]|1|[#LadyGaga]|1|[#LadyGaga]|1
8956|I liked a @YouTube video https://t.co/bA2xIWKHcj Why The Next Flu Could KILL YOU!-Facts in 5 #14|0|Tue Feb 16 03:25:59 +0000 2016|[I, liked, a, @YouTube, video, https://t.co/bA2xIWKHcj, Why, The, Next, Flu, Could, KILL, YOU, -Facts, in, 5, #14]|96|17|[https://t.co/bA2xIWKHcj]|1|[#14]|1|[#14]|1
8957|"@TheFatalClone chosen at her side, I would watch your tone. I have yet to see the Hermosa this evening. What business do you seek with her?"""|0|Tue Feb 16 03:25:59 +0000 2016|[@TheFatalClone, chosen, at, her, side, I, would, watch, your, tone, I, have, yet, to, see, the, Hermosa, this, evening, What, business, do, you, seek, with, her?]|140|26|[]|1|[]|1|[]|1
8958|"I liked a @YouTube video https://t.co/VUJELVcA9J EMOJi CHALLENGE | SEXY PUNiSHMENT!"|0|Tue Feb 16 03:25:59 +0000 2016|"[I, liked, a, @YouTube, video, https://t.co/VUJELVcA9J, EMOJi, CHALLENGE, |, SEXY, PUNiSHMENT]"|83|11|[https://t.co/VUJELVcA9J]|1|[]|1|[]|1
8959|@TONIGIRL_: Just beat a bitch up yup|5|Tue Feb 16 03:25:59 +0000 2016|[@TONIGIRL_, Just, beat, a, bitch, up, yup]|36|7|[]|1|[]|1|[]|1
8960|@_beensmoove it has nothing to do with white people and maybe in that case he was putting out a new song so people can hear it ?...|0|Tue Feb 16 03:25:59 +0000 2016|[@_beensmoove, it, has, nothing, to, do, with, white, people, and, maybe, in, that, case, he, was, putting, out, a, new, song, so, people, can, hear, it, ?...]|131|27|[]|1|[]|1|[]|1
8961|just finished parks and rec. i have never been so sad.|0|Tue Feb 16 03:25:59 +0000 2016|[just, finished, parks, and, rec, i, have, never, been, so, sad.]|54|11|[]|1|[]|1|[]|1
8962|He's come a long way and he's still amazing @justinbieber  https://t.co/PkklhJgtpj|0|Tue Feb 16 03:25:59 +0000 2016|[He's, come, a, long, way, and, he's, still, amazing, @justinbieber, https://t.co/PkklhJgtpj]|82|11|[https://t.co/PkklhJgtpj]|1|[]|1|[]|1
8963|@martinezaleyris so glad you thought so!           |0|Tue Feb 16 03:25:59 +0000 2016|[@martinezaleyris, so, glad, you, thought, so]|51|6|[]|1|[]|1|[]|1
8964|@longliveswift16 @AlexSwifter13 I know right|0|Tue Feb 16 03:25:59 +0000 2016|[@longliveswift16, @AlexSwifter13, I, know, right]|44|5|[]|1|[]|1|[]|1
8965|Technology. Boy I tell ya.|0|Tue Feb 16 03:25:59 +0000 2016|[Technology, Boy, I, tell, ya.]|26|5|[]|1|[]|1|[]|1
8966|@THR @taylorswift13 She should take the opportunity to tell Kanye he's an idiot.|0|Tue Feb 16 03:25:59 +0000 2016|[@THR, @taylorswift13, She, should, take, the, opportunity, to, tell, Kanye, he's, an, idiot.]|80|13|[]|1|[]|1|[]|1
8967|I have literally been loving ghost|0|Tue Feb 16 03:25:59 +0000 2016|[I, have, literally, been, loving, ghost]|34|6|[]|1|[]|1|[]|1
8968|Bitch I'm scared of spiders|0|Tue Feb 16 03:25:59 +0000 2016|[Bitch, I'm, scared, of, spiders]|27|5|[]|1|[]|1|[]|1
8969|See all my listings and videos at https://t.co/SW1wqvWang https://t.co/nqYrxE3uJm|0|Tue Feb 16 03:25:59 +0000 2016|[See, all, my, listings, and, videos, at, https://t.co/SW1wqvWang, https://t.co/nqYrxE3uJm]|81|9|[https://t.co/SW1wqvWang, https://t.co/nqYrxE3uJm]|1|[]|1|[]|1
8970|Get Weather Updates from The Weather Channel. 22:25:59|0|Tue Feb 16 03:25:59 +0000 2016|[Get, Weather, Updates, from, The, Weather, Channel, 22:25:59]|54|8|[]|1|[]|1|[]|1
8971|@zebraatastiic: Tori Kelly should've won that one     |4|Tue Feb 16 03:25:59 +0000 2016|[@zebraatastiic, Tori, Kelly, should've, won, that, one]|54|7|[]|1|[]|1|[]|1
8972|after the grammy's I'm gonna watch bap's teaser another 800 times|0|Tue Feb 16 03:25:59 +0000 2016|[after, the, grammy's, I'm, gonna, watch, bap's, teaser, another, 800, times]|65|11|[]|1|[]|1|[]|1
8973|what even is kellin's hair rn like wyd fam you ok?|0|Tue Feb 16 03:25:59 +0000 2016|[what, even, is, kellin's, hair, rn, like, wyd, fam, you, ok?]|50|11|[]|1|[]|1|[]|1
8974|@cosimacloned: meghan trainor won a grammy before lana del rey https://t.co/RY7KELVVWz|1|Tue Feb 16 03:25:59 +0000 2016|[@cosimacloned, meghan, trainor, won, a, grammy, before, lana, del, rey, https://t.co/RY7KELVVWz]|86|11|[https://t.co/RY7KELVVWz]|1|[]|1|[]|1
8975|Why It Is Important To Choose the Right #Keywords and How to Choose the Best Keywords for your #Website  https://t.co/R1GtpMSUhf #SEO #SMO|0|Tue Feb 16 03:25:59 +0000 2016|[Why, It, Is, Important, To, Choose, the, Right, #Keywords, and, How, to, Choose, the, Best, Keywords, for, your, #Website, https://t.co/R1GtpMSUhf, #SEO, #SMO]|138|22|[https://t.co/R1GtpMSUhf]|1|[#Keywords, #Website, #SEO, #SMO]|1|[#Keywords, #Website, #SEO, #SMO]|1
8976|I spend all this time on videos and don't gain ONE subscriber for a week. Intead I'm losing them. I have 270+ videos.|0|Tue Feb 16 03:25:59 +0000 2016|[I, spend, all, this, time, on, videos, and, don't, gain, ONE, subscriber, for, a, week, Intead, I'm, losing, them, I, have, 270+, videos.]|117|23|[]|1|[]|1|[]|1
8977|Lady Gaga      me caga.|0|Tue Feb 16 03:25:59 +0000 2016|[Lady, Gaga, me, caga.]|23|4|[]|1|[]|1|[]|1
8978|@AmandaPlease47 @HStreamo              I loved him 4 years ago      |0|Tue Feb 16 03:25:59 +0000 2016|[@AmandaPlease47, @HStreamo, I, loved, him, 4, years, ago]|68|8|[]|1|[]|1|[]|1
8979|You really can thou ! https://t.co/i4GgPkM6Ch|0|Tue Feb 16 03:25:59 +0000 2016|[You, really, can, thou, https://t.co/i4GgPkM6Ch]|45|5|[https://t.co/i4GgPkM6Ch]|1|[]|1|[]|1
8980|BAP and Astro things on tl but all I care about is Aimee and her card|0|Tue Feb 16 03:25:59 +0000 2016|[BAP, and, Astro, things, on, tl, but, all, I, care, about, is, Aimee, and, her, card]|69|16|[]|1|[]|1|[]|1
8981|@itzyxitzel: Disappointed. Tori should of won but ... Okay|1|Tue Feb 16 03:25:59 +0000 2016|[@itzyxitzel, Disappointed, Tori, should, of, won, but, .., Okay]|58|9|[]|1|[]|1|[]|1
8982|Feeling bad for whoever gotta keep the thing on her face|0|Tue Feb 16 03:25:59 +0000 2016|[Feeling, bad, for, whoever, gotta, keep, the, thing, on, her, face]|56|11|[]|1|[]|1|[]|1
8983|james bay sort of looks like wolfstar's love child to me lol|0|Tue Feb 16 03:25:59 +0000 2016|[james, bay, sort, of, looks, like, wolfstar's, love, child, to, me, lol]|60|12|[]|1|[]|1|[]|1
8984|all you need to play the bass is the will to lug a colossal instrument to the ends of the earth in order to play one note for 180 measures|0|Tue Feb 16 03:25:59 +0000 2016|[all, you, need, to, play, the, bass, is, the, will, to, lug, a, colossal, instrument, to, the, ends, of, the, earth, in, order, to, play, one, note, for, 180, measures]|138|30|[]|1|[]|1|[]|1
8985|ugh I wish tame impala would come to Dallas :/|0|Tue Feb 16 03:25:59 +0000 2016|[ugh, I, wish, tame, impala, would, come, to, Dallas, :/]|46|10|[]|1|[]|1|[]|1
8986|@hheyitsmonica I hate you for this|0|Tue Feb 16 03:25:59 +0000 2016|[@hheyitsmonica, I, hate, you, for, this]|34|6|[]|1|[]|1|[]|1
8987|@MilWolfMylo YOU CAN DO IT!!|0|Tue Feb 16 03:25:59 +0000 2016|[@MilWolfMylo, YOU, CAN, DO, IT]|28|5|[]|1|[]|1|[]|1
